seg_id,time_to_failure
seg_1afa29,2.5360022323376032
seg_1b08a4,4.6346103431001096
seg_1b1ad8,3.9107617709221154
seg_1b2298,8.234824630969491
seg_1b78af,3.9890932075100918
seg_1baf33,3.7025082893234043
seg_1bd38e,8.644566996017128
seg_1bf7b3,3.095638998019103
seg_1c401b,7.660047227515823
seg_1c4c5b,5.893928362039697
seg_1c4e72,4.300929919893254
seg_1c849d,5.452644554609764
seg_1c904f,3.0842735762697178
seg_1c929e,3.2005522401722946
seg_1cb942,9.914626687137398
seg_1cd352,5.29020854244086
seg_1cf1b5,2.731439559607269
seg_1d044c,3.3812824374541908
seg_1d11e5,3.4052499119957806
seg_1d596d,3.4547511869715395
seg_1d980f,3.336369006062438
seg_1da819,2.7754027529786116
seg_1db443,6.070936655990877
seg_1db8e8,9.295739383244106
seg_1dec9c,9.173749489817261
seg_1e0523,3.2808903507838654
seg_1e0b82,8.730288243595382
seg_1e572b,8.08951367124673
seg_1e617a,3.1779013253269666
seg_1e61d6,2.905749004621237
seg_1e677e,4.25547505244789
seg_1eae76,3.9373688763058574
seg_1ebe6b,3.3733593420606867
seg_1ece48,2.7023928332155362
seg_1eeb8f,2.8660779326705934
seg_1ef708,2.8785521855588536
seg_1f1e60,8.407736446597237
seg_1f3d44,7.17421334971964
seg_1f3ede,3.313076786137251
seg_1f5240,3.0424190335378487
seg_1f7cf8,3.284862878374054
seg_1f9aed,4.78240039375925
seg_1fa983,2.799469501262929
seg_1fc7ab,5.614077452503038
seg_1fe311,8.731944004451673
seg_2005a7,4.52247841101819
seg_2018c8,9.31262260566731
seg_204dc6,3.1730017548807794
seg_208ba5,3.0969965692779935
seg_2099f4,4.831081756121968
seg_20a990,3.350410792744851
seg_20b8d0,5.602349021890923
seg_20cbac,3.3280905445344073
seg_20cc25,1.1064247795165703
seg_20d9de,9.449428812428811
seg_20e9ad,3.4162700257549963
seg_210388,4.970391616702808
seg_211299,6.253435046135894
seg_211486,8.859934749228414
seg_214492,3.0987612741892034
seg_217eed,2.556813497491804
seg_218049,3.164171897244184
seg_21eebb,3.0505397748727283
seg_21faa9,10.338212481122572
seg_222c5f,2.7134683568069
seg_225320,9.209205963431806
seg_226e60,8.430738401112968
seg_229eda,6.4522708649971
seg_22e509,3.323312105329528
seg_2313d1,4.202064662110235
seg_232559,8.625065352610115
seg_23323e,2.9667199456814473
seg_2367fb,7.597328650187309
seg_238242,7.472478438012212
seg_2383c2,5.898335997215673
seg_2396a2,3.0256627351794867
seg_23b123,9.188849513932709
seg_23bdf9,5.653803783746942
seg_23c947,2.584654062635686
seg_23efb0,4.399284470480215
seg_23f823,3.354817394453265
seg_23fe27,8.259089831550058
seg_241266,3.2553252975217535
seg_24157a,5.837569438881109
seg_24458d,4.39014196028352
seg_2465ce,5.3215315660891385
seg_247262,4.506685746685233
seg_24ba8d,3.7163729497429867
seg_24c078,5.967161196259806
seg_24c1c9,3.34748372685248
seg_24e071,3.042988707208176
seg_24f338,3.2770778167526062
seg_257b8a,7.182870416807266
seg_2597af,4.026024628459131
seg_259c63,3.645692305292781
seg_259d65,3.0022076658450008
seg_259dd3,8.725248396795816
seg_25aa9f,9.657619318093873
seg_25ab3f,3.8708376243898766
seg_25b38a,7.955549524155107
seg_25c8dc,6.730325741972482
seg_25cca7,8.561693380266645
seg_25e76d,2.804897028404232
seg_26049e,8.535354370870516
seg_263deb,2.6759304098549044
seg_263fb3,2.2634329909672073
seg_2642d0,4.061049075318065
seg_2642d4,5.937642418847821
seg_264c7d,8.330615072729383
seg_266805,3.542335044889622
seg_266c6e,5.13744050745952
seg_266d4e,4.358943902542882
seg_268249,5.521479484053396
seg_268625,3.4331353009922596
seg_268956,3.3352347189680414
seg_26a2a0,0.27923085226574385
seg_26cba3,3.427584372267205
seg_26edaa,8.755189221204509
seg_2700bd,3.971050780414565
seg_272a47,1.0042440834084172
seg_274a1a,4.748230205820711
seg_2774c4,9.568319148064287
seg_279725,10.369819745124484
seg_27a282,3.7197743786591593
seg_27b7c8,8.199521041608964
seg_27db4d,7.624955499708152
seg_27de37,7.71798309675299
seg_27f532,8.375967728569343
seg_27ff17,4.420277683520767
seg_280863,3.0511277624639312
seg_280e3b,4.175120265247516
seg_284223,5.889420866241661
seg_284923,10.363008675237118
seg_287e60,3.108617467312528
seg_287fef,3.202043959118315
seg_288001,4.647083850806244
seg_2883ec,8.571209191747956
seg_289d99,2.3134094511623635
seg_28fc32,6.116677190572924
seg_29022f,3.328760000737957
seg_2916e3,8.261153694164845
seg_293dbf,3.635426711291071
seg_293dc2,3.016350768118846
seg_29475f,2.9229022807803497
seg_295b1c,8.484558091411447
seg_2977cd,4.024547346254294
seg_29a073,4.2495040562671145
seg_29acb7,3.592599532768189
seg_29c772,5.248862269695797
seg_29c906,3.9002399784730146
seg_29d497,5.3302928955843125
seg_29d4c6,8.853108441549084
seg_29e799,5.498539535112469
seg_2a0ace,9.349775210305667
seg_2a0afc,4.927566921719444
seg_2a0dc0,7.953568506917065
seg_2a2f1e,5.361890432392111
seg_2a4551,6.85072115297443
seg_2a6343,6.93778689092424
seg_2a8351,2.4983427041535373
seg_2aa101,2.7422726498571635
seg_2abd33,4.4426514763722125
seg_2b2cb3,6.789701003663524
seg_2b372b,3.572612039203462
seg_2b4959,4.6692974334442825
seg_2b6d52,8.371235058043252
seg_2ba79a,2.193363137790024
seg_2bcbde,9.491213671705346
seg_2be983,9.413147315129418
seg_2bf5be,8.146921768577913
seg_2bf9dd,8.118973583200557
seg_2c3203,2.549925567287736
seg_2c5e9f,6.2825160819737
seg_2c6011,3.6583453720448413
seg_2c69e4,8.404032734864614
seg_2c762c,6.6871973681754024
seg_2cac57,9.502408002045435
seg_2cadc0,6.4484328108567865
seg_2cdbe3,2.6814787573602374
seg_2d3828,4.685588493201745
seg_2d402d,2.5022946049566372
seg_2d427f,1.4505339473259509
seg_2d5544,3.80771206868748
seg_2d7cc4,3.6224842175376595
seg_2d92f0,9.116086810060233
seg_2db7dc,4.212826467010435
seg_2dc6ff,2.2813690432492173
seg_2dccec,3.9108638062369003
seg_2dcd3a,3.8407767889428
seg_2dcd84,7.6038302124810855
seg_2dfb91,3.112530902111409
seg_2e2372,6.925333329719688
seg_2e50fb,2.017465190070245
seg_2e64af,3.3831190188518696
seg_2e71dd,2.5032181281244643
seg_2e88dd,6.112444423437605
seg_2e917f,4.003769523649145
seg_2e9a47,6.849687160950975
seg_2ea616,3.2111565851824553
seg_2eccb9,3.1264967919839775
seg_2ece02,4.139026680271086
seg_2ed79b,4.8376844042653735
seg_2eddf6,8.203033505018011
seg_2ee95c,8.899904052918728
seg_2efd5c,8.510703569627731
seg_2f1664,7.055126539081406
seg_2f4f14,3.527276343048869
seg_2f5695,3.1273087405489495
seg_2f60db,8.033588993879391
seg_2f86cd,1.4355381834343834
seg_2f8e19,7.891558885148898
seg_2f8f6d,8.203772682966497
seg_2f9336,5.93606255977614
seg_2f9581,3.7076041674052886
seg_2fb672,8.126367524648431
seg_2fe382,4.089600158601185
seg_301c1e,7.382596023740857
seg_30207d,8.3075209209452
seg_304581,4.562265518645584
seg_304b87,4.195377124384088
seg_304df5,8.033627939004461
seg_30501b,9.031775169861586
seg_3065ba,4.403867792883619
seg_30661b,3.859335145110326
seg_306756,7.7965075223790565
seg_30ad2a,2.244059235893053
seg_30b043,2.7674550445088713
seg_30da11,3.12961172546077
seg_30fd84,8.857278450583891
seg_310230,3.553410492442154
seg_31064b,2.3184067308176797
seg_311499,2.8850152658812784
seg_311b5e,2.50875881953993
seg_3128e6,3.673913762008782
seg_3151ff,4.522141276466391
seg_31631c,6.158821032159676
seg_316f86,3.769106272539726
seg_318135,2.6144328998069826
seg_31a51f,2.7997004977134043
seg_31a6cd,3.6168632528701834
seg_31b808,6.445772229291995
seg_31c0f4,9.921021656407707
seg_31d763,4.25338316456417
seg_31d7bf,2.461179518427435
seg_31d810,7.285295969126389
seg_31ddc5,7.582168593872491
seg_3234ca,3.7069233391774334
seg_324447,6.124678234511434
seg_324537,4.154635179080588
seg_325790,3.7192481160963142
seg_326eb7,3.7728292425528496
seg_327ed4,2.66373707411884
seg_32906d,2.4375993662597994
seg_32ad0f,8.77087345538462
seg_32c904,8.827031378949762
seg_32d747,3.9295547563432676
seg_32e763,2.755151533154892
seg_32f3a9,4.378381731319267
seg_32f6df,4.391090492169073
seg_32f72d,5.36966023454468
seg_32fc4e,9.368500543184236
seg_330579,3.4165122870151547
seg_3319b5,7.860260026507159
seg_331f2b,9.194571364165459
seg_3340b9,4.531572390015461
seg_335170,1.9364370761369134
seg_337b8c,2.8726966103159954
seg_339f80,5.880284811311501
seg_33c30d,3.025052370739608
seg_342ce6,8.26433292871053
seg_343571,8.234954709088901
seg_3452b2,3.623462630595343
seg_34a2b8,4.613495687842167
seg_34a8f7,8.788147014975145
seg_34abd2,2.2565625344130344
seg_34ef79,4.405785136262916
seg_3506d6,2.8832484868720263
seg_35269b,9.04053634752026
seg_355717,2.614845307688081
seg_355d19,8.843556752509931
seg_35a2d7,9.527422112747171
seg_35b009,3.0082629662065763
seg_35b753,4.454211882350831
seg_35ba8f,8.99304442286833
seg_35c587,3.9787742389965124
seg_35dd45,8.87437349636135
seg_35ee83,3.630699399455107
seg_36147d,2.6279903050310796
seg_361f5a,9.407768533749275
seg_3631ec,3.548094077194289
seg_3661de,9.586506365046146
seg_369570,4.751099345895052
seg_36b77f,8.970134457603365
seg_36e32d,9.049386607621617
seg_3706be,7.875798690389448
seg_373a04,6.931112380830198
seg_373ba6,3.5625497389919927
seg_37608b,3.9102453482387087
seg_3761d0,2.455552149836592
seg_37669c,3.8644523223968106
seg_376908,1.277634658826163
seg_377134,4.029453595791199
seg_3788c5,8.889662247800969
seg_37bf85,2.922774982223663
seg_37f3fb,3.0012745833244208
seg_38001b,2.2080537169845984
seg_383b6b,4.253594313635441
seg_383f2e,7.294352922835447
seg_3865bc,3.1084198437865127
seg_3878d0,3.383931639959743
seg_389906,7.431687938415476
seg_38ad16,9.466802807105237
seg_38ee24,5.050040339194845
seg_392019,4.939907609610906
seg_39300d,2.63911751112751
seg_395e0e,8.784789755315302
seg_397983,6.968437827652722
seg_397dc9,8.018648333243421
seg_398a25,5.065885096189177
seg_39a886,4.835920842847724
seg_39ad50,-0.04754673828571007
seg_3a1600,3.749707446264642
seg_3a22ac,3.974571545070898
seg_3a80c5,6.07674773024462
seg_3a8a76,2.1854201387423924
seg_3aca44,2.442063788022443
seg_3adb1a,4.456745398818797
seg_3ae4d9,2.9065298083667614
seg_3af649,4.248633354311646
seg_3b2013,0.6145419027404986
seg_3b30fd,8.604830502134073
seg_3b4414,3.2190065300825936
seg_3b7175,3.631479806538962
seg_3b7724,9.734854299757012
seg_3b95d2,9.748111495215817
seg_3b95dc,3.615995422413981
seg_3ba485,10.070207985610693
seg_3bb90a,3.566353404077201
seg_3bc9ed,4.9930102595595605
seg_3bd97e,8.578581049569173
seg_3bf9ac,2.2928740294823435
seg_3bfcf6,5.080603472156598
seg_3c3ddf,3.358545461719414
seg_3c4106,3.356672378963258
seg_3c64fb,6.622938595389682
seg_3c8545,2.980354903400615
seg_3cba49,7.36848283150141
seg_3cbccf,3.5406424049296463
seg_3ce740,8.589757090629945
seg_3cfb73,8.452605605280297
seg_3d059a,3.2658979863446045
seg_3d06cc,5.24140325398809
seg_3d19fc,3.3705592208656405
seg_3d1cb3,4.181461227903045
seg_3d1f2e,4.0744944062733905
seg_3d581c,2.1168550885208686
seg_3d6aac,7.964456118928522
seg_3d6e79,5.5903925230350096
seg_3d9aa0,3.496570683172397
seg_3db0a8,3.523734461820523
seg_3e00cd,9.172795644336759
seg_3e55d5,2.892171198076716
seg_3e87b4,-0.18312345479238532
seg_3ec967,4.029367436408975
seg_3edf51,3.000639057147806
seg_3f2086,8.948978376771032
seg_3f3689,3.740816419940053
seg_3f3983,6.233909283419494
seg_3f5be6,3.855491999365064
seg_3f80ef,5.267425705609437
seg_3f99c8,2.0721183511142036
seg_3fb24b,3.7121404122015855
seg_3fc7ca,8.798335159459418
seg_3fdae0,6.08987129822814
seg_407b2b,5.013452263742718
seg_40b3aa,1.6549887994502215
seg_40f810,3.599628038640515
seg_411225,3.3006812001180905
seg_414d0f,6.264581148904149
seg_4185b3,4.063755591071537
seg_419531,8.201023882441921
seg_419b2a,8.261979939477476
seg_41a267,9.197091175105655
seg_41aadc,4.804171998715897
seg_41ab7e,7.660803755037763
seg_41be18,8.350198939690602
seg_41be7d,6.765649110136707
seg_41f45e,6.788943511255766
seg_420bcc,4.577440579740644
seg_420d4e,7.014081636102457
seg_421a96,5.6653453871023505
seg_421da1,8.257463051087713
seg_423ebe,4.2786740580399085
seg_425462,3.659026693883685
seg_42648c,2.9425436321203087
seg_4280d9,9.013109889144499
seg_428d66,2.6878277520169727
seg_42c4c9,4.011618330511726
seg_42e7e8,4.4107443327218885
seg_42ff14,7.961415622125246
seg_430e66,7.241188070745175
seg_43383f,4.280756942698578
seg_434c96,3.0084643478239577
seg_43597f,3.4860619317386483
seg_43c6f4,7.73266480478079
seg_440106,8.767921843389951
seg_4401d8,6.67164297693359
seg_441c6d,8.951765880156573
seg_4435bd,3.0053349914815772
seg_447972,3.177070262270844
seg_447b8b,8.72114476186282
seg_447cb3,9.227325724530367
seg_44d3ca,2.8454576578485766
seg_455b16,3.365681790660454
seg_456149,8.14327991062931
seg_457234,9.129306905084
seg_45838b,5.3078886791464175
seg_4587bb,7.735193598555593
seg_45a8a9,3.6764243423360012
seg_45b051,1.6465906659367036
seg_45e062,12.525083141704744
seg_45e4ed,3.704410840517678
seg_45e7ad,2.2029750204985747
seg_46012e,8.244042495748724
seg_460436,8.341398522987593
seg_461ab5,2.831724542089048
seg_461b63,3.8368902535866543
seg_462c1d,7.508495242382644
seg_464839,5.47148530777815
seg_468bc9,9.41362000350332
seg_468fdb,3.745992622740724
seg_46a42b,3.5446367532976235
seg_46b84d,7.145043430519603
seg_46c6d3,8.693053753013755
seg_46dd7c,2.9801890408957328
seg_4729a7,3.7831850360614854
seg_4743ab,8.10096956616678
seg_4743fa,10.163986845801745
seg_476700,3.4066778312380466
seg_476bdb,2.2329816267895293
seg_477c83,4.378011039819349
seg_478327,5.450439264103011
seg_47a48f,9.133513791193954
seg_47d374,3.21067195933889
seg_47fed6,7.743912674438141
seg_482745,3.5262734840304724
seg_4848e3,3.597193061454451
seg_484901,3.4850870085113232
seg_486973,3.6647742160331775
seg_48a4b3,7.9437748980668355
seg_48a80c,2.764003672327246
seg_48b545,8.63872091888717
seg_48feba,3.1897511248116803
seg_490092,8.37883900075057
seg_490d6e,5.825773767509903
seg_492dc6,3.052487771612817
seg_49322d,7.518423417101487
seg_49336f,2.9944091951246765
seg_495573,9.046003179798191
seg_496d07,3.0016405638653465
seg_496dad,2.7758636599245823
seg_49b0cb,9.157619878921322
seg_49d84b,7.283632225324302
seg_49fdf0,8.634186841286457
seg_4a2525,8.418999725393228
seg_4a6096,2.3109678126069646
seg_4a719c,4.609375324579493
seg_4a91a9,3.0293040438555963
seg_4a9e6b,7.312344598578341
seg_4a9e8d,8.462582095467456
seg_4ab7bf,9.50451089608756
seg_4abc29,2.8193693463838123
seg_4acc4b,2.991660401460855
seg_4ad5a2,6.8668152999991126
seg_4ad674,3.40871116339196
seg_4adeda,9.224631719532368
seg_4ae37c,7.858247615749242
seg_4ae712,9.011443956266922
seg_4b0839,2.5414548445120557
seg_4b4c91,8.059894734373884
seg_4b4ffb,3.2632015940974446
seg_4b8044,4.285598124277232
seg_4b953a,2.467430783743565
seg_4ba3d1,8.172808122526348
seg_4c067a,3.8880429330154795
seg_4c12b2,1.5425456895849299
seg_4c18e2,2.3985059017070465
seg_4c3a2b,8.063633912899135
seg_4c4995,4.82719613623716
seg_4c65e6,8.315097040363549
seg_4c8db6,8.59395493205106
seg_4ca6de,6.5339229349961165
seg_4cb0d7,4.2702557874749525
seg_4cb9c6,3.3743804221492395
seg_4ce234,5.389048709732456
seg_4d0008,3.840407498326222
seg_4d0041,7.7939002930821735
seg_4d0c45,6.620013913316411
seg_4d18f4,2.332060897608707
seg_4d2671,5.092796657802422
seg_4d53c2,9.716149498677284
seg_4d5a4a,2.881631742178644
seg_4d7c56,3.4301521076633295
seg_4d8f0f,3.418849794435875
seg_4db886,8.55935927684093
seg_4db997,2.671490936610621
seg_4dbbd1,8.014953720521667
seg_4ddddc,7.124501056234595
seg_4dfa03,2.6271357728902913
seg_4e0c4a,8.974926911474792
seg_4e2c66,2.3826548307248254
seg_4e3bd7,1.1176728352938867
seg_4e627b,3.564880323152031
seg_4e9646,6.961550771019497
seg_4ea3fa,5.9507941152243635
seg_4ea81c,2.8329410462935414
seg_4eb127,2.8593290764092796
seg_4eeaef,2.5721270428324465
seg_4eef28,8.543372896045495
seg_4f48b4,1.8328825488518328
seg_4f5931,8.631866184675017
seg_4f76a2,3.525233204290034
seg_4f83a3,8.274203267211874
seg_4fa87d,7.971356267696315
seg_4fce5b,2.775979007149956
seg_4fd191,3.2269145747353325
seg_500108,4.090344184314924
seg_5009d9,2.8688695950478635
seg_500c80,6.995784607301675
seg_502fab,8.384684129984223
seg_507065,4.2992774516750965
seg_5090fa,7.646715523775242
seg_509d55,3.690277566943598
seg_50a667,2.733222059424691
seg_50b048,6.177286315808194
seg_50e270,7.7483380181886545
seg_511d25,7.9120277169171676
seg_512b3e,8.16492061187739
seg_514543,3.8114052883526752
seg_5147e1,3.7174624938773997
seg_514b85,9.33161570102599
seg_5165a4,7.26734217673679
seg_517345,5.62918098861962
seg_517425,2.701185893591453
seg_51865e,3.253765106351011
seg_518b1e,2.787938043295089
seg_51b68c,8.929228386033717
seg_51f0a2,2.972405785212511
seg_51f6fd,5.164668989057642
seg_521a88,8.089397122629283
seg_523945,2.7146070177623187
seg_524b39,5.109367202032514
seg_5254ce,8.690110024297033
seg_5255c0,7.890533459092784
seg_52636c,2.7254566158269427
seg_529be4,4.718769630596104
seg_529c99,3.7189337392478365
seg_52c139,9.575958546392743
seg_530a02,9.165664660976054
seg_53103b,2.4928800808579483
seg_5311d1,1.3204682131287442
seg_533613,8.666978041203851
seg_53498a,3.3417024002347215
seg_53a557,3.7341431473408937
seg_53a5fd,5.406968542031932
seg_53bdf5,7.80360563794629
seg_53caf1,8.025517383711074
seg_53d818,3.2699838909391654
seg_53e645,5.0246314024237755
seg_53fa13,3.082763335355911
seg_5407b0,2.8504928855048735
seg_5445bc,3.645975451654029
seg_54490e,8.271013154947823
seg_545fda,8.468412552766571
seg_5467c8,7.623624689881153
seg_546864,8.724057729305146
seg_5470ca,3.7186074027088396
seg_5495ca,2.466941227980559
seg_54af0d,1.8821879349225288
seg_54b0ee,7.628698612707469
seg_54d0f3,2.8400481168328744
seg_55239a,3.4735296309960635
seg_552b8e,9.896302247058525
seg_5559d9,1.7569603313870592
seg_555f63,2.721880077424543
seg_5597ed,3.543574812466326
seg_55a0c3,4.084439267349579
seg_55a9a4,7.127530341685332
seg_55b566,2.3193572683039063
seg_55d50b,2.917578217551025
seg_561cf4,2.1076275135355917
seg_563059,7.835482862814268
seg_5639b3,4.977149884021024
seg_566efe,9.613803050761433
seg_56e3e7,9.898362968169799
seg_56e6f1,3.6969062288601657
seg_56ebc7,3.2912492162088363
seg_570a20,3.9032367085456876
seg_570d69,9.383220036908297
seg_572172,5.787569724575022
